shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.295,0.574,0.124,0.655,2019-20,Maryland
2pt Jumpers,0.324,0.327,0.08800000000000001,0.359,2019-20,Maryland
3pt Shots,0.381,0.325,0.011000000000000001,0.32899999999999996,2019-20,Maryland
