name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Talib Zanna,48,0.23600000000000002,0.218,0.659,0.07200000000000001,0.027999999999999997,0.14300000000000002,2013-14,Pittsburgh
Derrick Randall,24,0.444,0.444,0.6,0.4,0.5,0.5,2013-14,Pittsburgh
Michael Young,17,0.221,0.257,0.6,0.027999999999999997,0.042,0.5,2013-14,Pittsburgh
Lamar Patterson,14,0.091,0.08900000000000001,0.636,0.015,0.023,0.5,2013-14,Pittsburgh
Jamel Artis,13,0.22699999999999998,0.192,0.5,0.055,0.042,0.33299999999999996,2013-14,Pittsburgh
Durand Johnson,9,0.267,0.222,0.5,0.062,0,0,2013-14,Pittsburgh
Chris Jones,5,0.263,0.25,0.6,0,0,NA,2013-14,Pittsburgh
James Robinson,3,0.06,0.071,0.667,0,0,NA,2013-14,Pittsburgh
Cameron Wright,3,0.018000000000000002,0.028999999999999998,1,0.006,0,0,2013-14,Pittsburgh
Josh Newkirk,2,0.033,0.062,1,0.02,0,0,2013-14,Pittsburgh
Aron Nwankwo,1,0.33299999999999996,0.33299999999999996,1,0,NA,NA,2013-14,Pittsburgh
Joseph Uchebo,1,0,0,NA,1,NA,0,2013-14,Pittsburgh
Total,140,0.16699999999999998,0.16699999999999998,0.624,0.03,0.022000000000000002,0.273,2013-14,Pittsburgh
