start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.13699999999999998,0.52,0.361,0.685,0.168,0.382,0.47,0.295,2012-13,MurraySt.
"Rebound, 11-30 s",0.205,0.49,0.268,0.5429999999999999,0.311,0.436,0.42100000000000004,0.331,2012-13,MurraySt.
"Opp score, 0-10 s",0.055999999999999994,0.61,0.23199999999999998,0.737,0.195,0.375,0.573,0.426,2012-13,MurraySt.
"Opp score, 11-30 s",0.379,0.47600000000000003,0.21899999999999997,0.5489999999999999,0.305,0.32899999999999996,0.47700000000000004,0.35700000000000004,2012-13,MurraySt.
"Steal, 0-10 s",0.07400000000000001,0.725,0.615,0.7909999999999999,0.11,0.667,0.275,0.4,2012-13,MurraySt.
"Steal, 11-30 s",0.026000000000000002,0.526,0.263,0.6,0.395,0.5329999999999999,0.342,0.308,2012-13,MurraySt.
Transition,0.267,0.595,0.405,0.736,0.158,0.435,0.43799999999999994,0.349,2012-13,MurraySt.
