shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.431,0.599,0.12300000000000001,0.6829999999999999,2018-19
2pt Jumpers,0.226,0.341,0.059000000000000004,0.36200000000000004,2018-19
3pt Shots,0.34299999999999997,0.309,0.003,0.31,2018-19
