name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Daniel Gafford,47,0.179,0.18,0.825,0.069,0.09699999999999999,0.429,2018-19,Arkansas
Gabe Osabuohien,13,0.191,0.23800000000000002,0.556,0.10300000000000001,0.091,0.25,2018-19,Arkansas
Reggie Chaney,13,0.125,0.155,0.917,0.019,0,0,2018-19,Arkansas
Adrio Bailey,7,0.055,0.078,1,0.035,0,0,2018-19,Arkansas
Mason Jones,5,0.039,0.039,0.667,0.019,0,0,2018-19,Arkansas
Jalen Harris,4,0.025,0.04,1,0.02,0,0,2018-19,Arkansas
Desi Sills,3,0.026000000000000002,0,0,0.087,0.25,0.5,2018-19,Arkansas
Isaiah Joe,3,0.034,0.062,1,0.036000000000000004,0.105,1,2018-19,Arkansas
Keyshawn Embery-Simpson,2,0.048,0.077,1,0.033,0,0,2018-19,Arkansas
Jordan Phillips,1,0.2,1,1,0,0,NA,2018-19,Arkansas
Total,98,0.106,0.124,0.8109999999999999,0.042,0.047,0.304,2018-19,Arkansas
