shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.299,0.6829999999999999,0.092,0.752,2018-19,Arkansas
2pt Jumpers,0.28,0.28300000000000003,0.198,0.353,2018-19,Arkansas
3pt Shots,0.42100000000000004,0.33399999999999996,0.015,0.33899999999999997,2018-19,Arkansas
