name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Devin Booker,36,0.24,0.188,0.484,0.042,0.10300000000000001,0.8,2011-12
Milton Jennings,24,0.23,0.21600000000000003,0.55,0.036000000000000004,0.049,0.5,2011-12
Catalin Baciu,16,0.185,0.132,0.5,0.154,0.25,0.667,2011-12
K.J. McDaniels,15,0.4,0.46399999999999997,0.929,0.027000000000000003,0.111,1,2011-12
Tanner Smith,9,0.067,0.053,0.5,0.032,0,0,2011-12
Bryan Narcisse,8,0.212,0.2,0.5710000000000001,0.055999999999999994,0,0,2011-12
Bernard Sullivan,5,0.278,0.33299999999999996,0.8,0,0,NA,2011-12
Rod Hall,2,0,0,NA,0.049,0.077,0.5,2011-12
T.J. Sapp,2,0.038,0,0,0.05,0,0,2011-12
Andre Young,2,0.021,0.038,1,0,0,NA,2011-12
Devin Coleman,1,0,0,NA,0.055999999999999994,0,0,2011-12
Total,120,0.16,0.155,0.589,0.04,0.059000000000000004,0.522,2011-12
