shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.325,0.5770000000000001,0.14800000000000002,0.677,2011-12,Clemson
2pt Jumpers,0.363,0.363,0.061,0.387,2011-12,Clemson
3pt Shots,0.312,0.36,0.008,0.363,2011-12,Clemson
