name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mike Scott,25,0.20600000000000002,0.21899999999999997,0.762,0.015,0.028999999999999998,1,2011-12
Joe Harris,13,0.157,0.154,0.545,0.027000000000000003,0.03,0.5,2011-12
Akil Mitchell,11,0.179,0.2,0.8,0.021,0,0,2011-12
Darion Atkins,10,0.294,0.33299999999999996,0.7,0,0,NA,2011-12
Malcolm Brogdon,8,0.125,0.14300000000000002,0.625,0,0,NA,2011-12
Assane Sene,6,0.132,0.13,0.6,0.048,0,0,2011-12
Jontel Evans,3,0.009000000000000001,0.015,1,0,0,NA,2011-12
Sammy Zeglinski,1,0,0,NA,0.038,0,0,2011-12
Paul Jesperson,1,0.25,0.33299999999999996,1,0,0,NA,2011-12
Total,78,0.128,0.146,0.701,0.015,0.021,0.556,2011-12
