shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.287,0.657,0.094,0.725,2018-19
2pt Jumpers,0.34299999999999997,0.39399999999999996,0.066,0.42200000000000004,2018-19
3pt Shots,0.37,0.34700000000000003,0.012,0.35100000000000003,2018-19
