name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jaren Lewis,17,0.092,0.111,0.857,0.11199999999999999,0.033,0.111,2015-16,AbileneChristian
Hayden Howell,14,0.25,0.23800000000000002,0.625,0.109,0.1,0.33299999999999996,2015-16,AbileneChristian
Duran Porter,10,0.064,0.067,0.8,0.057,0.051,0.4,2015-16,AbileneChristian
Austin Cooke,8,0.19,0.273,0.75,0.16,0.125,0.25,2015-16,AbileneChristian
Hayden Farquhar,6,0.095,0.067,0.5,0.19,0.14300000000000002,0.25,2015-16,AbileneChristian
Jaylen Franklin,3,0.011000000000000001,0.009000000000000001,0.5,0.008,0.023,1,2015-16,AbileneChristian
Isaiah Tripp,3,0.067,0.083,1,0.133,0,0,2015-16,AbileneChristian
Parker Wentz,2,0.053,0,0,0,0,NA,2015-16,AbileneChristian
Jovan Crnic,2,0,0,NA,0.05,0.062,0.5,2015-16,AbileneChristian
Jalen Little,1,0.04,0.111,1,0,0,NA,2015-16,AbileneChristian
Total,66,0.059000000000000004,0.066,0.71,0.062,0.046,0.273,2015-16,AbileneChristian
