start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.113,0.505,0.401,0.605,0.124,0.32,0.475,0.312,2015-16
"Rebound, 11-30 s",0.24,0.518,0.299,0.609,0.278,0.41200000000000003,0.423,0.348,2015-16
"Opp score, 0-10 s",0.042,0.58,0.33299999999999996,0.64,0.133,0.5,0.5329999999999999,0.375,2015-16
"Opp score, 11-30 s",0.389,0.504,0.318,0.561,0.235,0.39299999999999996,0.447,0.348,2015-16
"Steal, 0-10 s",0.071,0.599,0.603,0.618,0.063,0.75,0.33299999999999996,0.35700000000000004,2015-16
"Steal, 11-30 s",0.022000000000000002,0.37200000000000005,0.33299999999999996,0.385,0.205,0.25,0.462,0.278,2015-16
Transition,0.226,0.5479999999999999,0.452,0.615,0.107,0.442,0.442,0.337,2015-16
