name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyrell Nelson,34,0.17600000000000002,0.18,0.727,0.008,0.023,1,2015-16
L'Hassane Niangane,22,0.385,0.48100000000000004,0.65,0.14300000000000002,0.25,0.5,2015-16
Brandon Miller,12,0.222,0.25,0.75,0,0,NA,2015-16
Adonis Burbage,8,0.067,0.133,1,0.085,0.095,0.4,2015-16
Isaiah Ivey,8,0.161,0.231,0.6,0.031,0,0,2015-16
Herve Aholode,6,0.33299999999999996,0.222,0.33299999999999996,0,0,NA,2015-16
Harold McBride,6,0.027000000000000003,0,0,0.034,0.051,0.5,2015-16
DJ Laster,3,0.15,0.16699999999999998,0.667,0,0,NA,2015-16
Jamaal Robateau,2,0.05,0,0,0.1,0.5,1,2015-16
Dylan Poston,2,0.022000000000000002,0.05,1,0.021,0,0,2015-16
Laquincy Rideau,1,0.012,0.02,1,0,0,NA,2015-16
Total,104,0.126,0.141,0.6629999999999999,0.031,0.037000000000000005,0.41200000000000003,2015-16
