shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.326,0.634,0.095,0.7,2011-12
2pt Jumpers,0.303,0.322,0.07400000000000001,0.348,2011-12
3pt Shots,0.371,0.307,0.004,0.308,2011-12
