name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Shonn Miller,12,0.149,0.157,0.727,0.013999999999999999,0,0,2011-12,Cornell
Eitan Chemerinski,8,0.091,0.11900000000000001,0.875,0,0,NA,2011-12,Cornell
Johnathan Gray,8,0.09699999999999999,0.111,0.667,0.036000000000000004,0.067,0.5,2011-12,Cornell
Josh Figini,7,0.188,0.125,0.33299999999999996,0.025,0,0,2011-12,Cornell
Dwight Tarwater,7,0.174,0.214,0.75,0.115,0.2,0.667,2011-12,Cornell
Dave LaMore,5,0.294,0.33299999999999996,0.6,0,0,NA,2011-12,Cornell
Galal Cancer,4,0.046,0.09300000000000001,1,0,0,NA,2011-12,Cornell
Deion Giddens,4,0.8,1,0.5,0,0,NA,2011-12,Cornell
Andrew Ferry,2,0,0,NA,0,0,NA,2011-12,Cornell
Miles Asafo-Adjei,1,0.048,0.083,1,0,0,NA,2011-12,Cornell
Nenad Tomic,1,0,0,NA,1,NA,0,2011-12,Cornell
Max Groebe,1,0.5,0,0,NA,NA,NA,2011-12,Cornell
Chris Wroblewski,1,0,0,NA,0.012,0.04,1,2011-12,Cornell
Total,61,0.102,0.11800000000000001,0.68,0.02,0.03,0.444,2011-12,Cornell
