name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kinu Rochford,41,0.243,0.245,0.657,0.091,0.042,0.16699999999999998,2011-12,FairleighDickinson
George Goode,27,0.22899999999999998,0.221,0.68,0.011000000000000001,0,0,2011-12,FairleighDickinson
Melquan Bolding,9,0.036000000000000004,0.044000000000000004,0.667,0.042,0.071,0.5,2011-12,FairleighDickinson
Lonnie Robinson,9,0.136,0.107,0.375,0.015,0,0,2011-12,FairleighDickinson
Mathias Seilund,8,0.28,0.091,0.14300000000000002,0.03,0.067,1,2011-12,FairleighDickinson
Mouhamed Lo,8,0.212,0.24,0.857,0.05,0.33299999999999996,1,2011-12,FairleighDickinson
Briahn Smith,5,0.095,0.08,0.5,0,0,NA,2011-12,FairleighDickinson
Ayotunde Oyeniyi,4,0.308,0.33299999999999996,0.75,0,0,NA,2011-12,FairleighDickinson
Lonnie Hayes,2,0.061,0.125,1,0,0,NA,2011-12,FairleighDickinson
Sam Fernley,1,NA,NA,NA,0.2,0,0,2011-12,FairleighDickinson
Total,114,0.175,0.17800000000000002,0.621,0.027999999999999997,0.027999999999999997,0.33299999999999996,2011-12,FairleighDickinson
