name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Kendall Anthony,455,0.552,0.512,0.266,0.603,0.21899999999999997,0.39799999999999996,0.387,0.314,0.336,0.392,0.917,0.303,0.79,2014-15
Terry Allen,331,0.5770000000000001,0.5379999999999999,0.408,0.748,0.465,0.39299999999999996,0.408,0.321,0.19899999999999998,0.242,1,0.396,0.748,2014-15
T.J. Cline,314,0.603,0.596,0.258,0.778,0.667,0.331,0.47100000000000003,0.469,0.41100000000000003,0.38799999999999996,0.98,0.191,0.65,2014-15
Shawndre' Jones,292,0.554,0.531,0.13,0.684,0.231,0.28800000000000003,0.39299999999999996,0.242,0.5820000000000001,0.376,0.938,0.23600000000000002,0.725,2014-15
Alonzo Nelson-Ododa,126,0.5650000000000001,0.49200000000000005,0.413,0.6920000000000001,0.611,0.294,0.297,0.545,0.294,0.27,1,0.54,0.809,2014-15
Trey Davis,123,0.49300000000000005,0.504,0.496,0.639,0.436,0.341,0.33299999999999996,0.28600000000000003,0.163,0.3,1,0.431,0.415,2014-15
Deion Taylor,89,0.374,0.337,0.303,0.593,0.75,0.23600000000000002,0.23800000000000002,0.2,0.461,0.146,0.833,0.674,0.467,2014-15
Josh Jones,71,0.509,0.493,0.16899999999999998,0.833,0.5,0.099,0.14300000000000002,0,0.732,0.308,0.938,0.225,0.625,2014-15
Kadeem Smithen,13,0.381,0.385,0.231,0.33299999999999996,1,0.231,0.33299999999999996,1,0.5379999999999999,0.28600000000000003,1,0.231,0.33299999999999996,2014-15
Khwan Fore,3,0.33299999999999996,0.33299999999999996,0.33299999999999996,1,1,0.33299999999999996,0,NA,0.33299999999999996,0,NA,0,NA,2014-15
Joe Kirby,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2014-15
Zach Chu,2,0.847,0.75,0,NA,NA,0,NA,NA,1,0.5,1,1,1,2014-15
"NATION,ANDRE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
John Moran,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
Total,1821,0.549,0.521,0.292,0.6890000000000001,0.462,0.335,0.389,0.34600000000000003,0.373,0.34,0.948,0.32899999999999996,0.69,2014-15
