shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.369,0.5920000000000001,0.079,0.643,2018-19
2pt Jumpers,0.263,0.38,0.038,0.395,2018-19
3pt Shots,0.368,0.358,0.008,0.361,2018-19
