name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nana Foulland,32,0.155,0.14400000000000002,0.72,0.043,0.051,0.5710000000000001,2016-17
Zach Thomas,18,0.10099999999999999,0.128,0.688,0.023,0.026000000000000002,0.5,2016-17
Nate Sestina,13,0.16899999999999998,0.19,0.727,0.057,0.14300000000000002,1,2016-17
Bruce Moore,13,0.324,0.25,0.41700000000000004,0.053,0,0,2016-17
D.J. MacLeay,11,0.17600000000000002,0.152,0.556,0.125,0,0,2016-17
Kimbal Mackenzie,5,0.06,0.079,0.75,0.013999999999999999,0,0,2016-17
Avi Toomer,3,0.08800000000000001,0.05,0.33299999999999996,0,0,NA,2016-17
Stephen Brown,3,0.027999999999999997,0.033,0.667,0,0,NA,2016-17
Ben Robertson,1,0.062,0,0,0,NA,NA,2016-17
Total,99,0.115,0.11900000000000001,0.631,0.031,0.033,0.467,2016-17
