name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Josh Mballa,44,0.201,0.213,0.619,0.125,0.2,0.5,2019-20,Buffalo
Jayvon Graves,28,0.11900000000000001,0.13699999999999998,0.667,0.061,0.034,0.16699999999999998,2019-20,Buffalo
Jeenathan Williams,27,0.155,0.14300000000000002,0.519,0,0,NA,2019-20,Buffalo
LaQuill Hardnett,11,0.268,0.273,0.818,0,0,NA,2019-20,Buffalo
Gabe Grant,11,0.20600000000000002,0.263,0.7140000000000001,0.308,0.5,0.25,2019-20,Buffalo
Davonta Jordan,7,0.026000000000000002,0.024,0.5,0,0,NA,2019-20,Buffalo
David Nickelberry,4,0.188,0.1,0.33299999999999996,0.091,0.33299999999999996,1,2019-20,Buffalo
Brock Bertram,4,0.25,0.2,0.33299999999999996,1,1,1,2019-20,Buffalo
Ronaldo Segu,3,0.018000000000000002,0.042,1,0.012,0,0,2019-20,Buffalo
Antwain Johnson,3,0.018000000000000002,0.018000000000000002,0.5,0.017,0,0,2019-20,Buffalo
Giambattista Davis,1,0,NA,NA,0.33299999999999996,NA,0,2019-20,Buffalo
Total,143,0.122,0.133,0.612,0.05,0.045,0.294,2019-20,Buffalo
