name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Cameron Alford,344,0.451,0.39799999999999996,0.44799999999999995,0.435,0.209,0.27,0.366,0.265,0.282,0.247,0.833,0.37200000000000005,0.711,2019-20
Garrett Hicks,303,0.494,0.45899999999999996,0.24100000000000002,0.479,0.314,0.271,0.39,0.188,0.488,0.324,0.8540000000000001,0.221,0.7909999999999999,2019-20
TJ Parham,204.99999999999997,0.357,0.322,0.28300000000000003,0.397,0.348,0.28300000000000003,0.22399999999999998,0.462,0.434,0.225,0.95,0.195,0.7,2019-20
Cameron Tucker,196,0.485,0.408,0.413,0.593,0.22899999999999998,0.28600000000000003,0.14300000000000002,0.125,0.301,0.271,0.812,0.495,0.773,2019-20
Brandon Miller,147,0.43100000000000005,0.41200000000000003,0.102,0.6,0.444,0.306,0.311,0.28600000000000003,0.5920000000000001,0.287,0.84,0.122,0.722,2019-20
Jalen Johnson,136,0.483,0.456,0.485,0.591,0.462,0.515,0.32899999999999996,0.652,0,NA,NA,0.522,0.563,2019-20
EJ Williams,136,0.517,0.507,0.669,0.604,0.564,0.331,0.311,0.35700000000000004,0,NA,NA,0.47100000000000003,0.531,2019-20
Evan Wiley,97,0.528,0.521,0.268,0.6920000000000001,0.222,0.258,0.16,0.5,0.474,0.413,0.9470000000000001,0.258,0.56,2019-20
Brandon Houston,74,0.58,0.5539999999999999,0.514,0.684,0.5770000000000001,0.45899999999999996,0.441,0.5329999999999999,0.027000000000000003,0,NA,0.324,0.708,2019-20
Gerron Scissum,42,0.29300000000000004,0.28600000000000003,0.23800000000000002,0.4,0.25,0.643,0.29600000000000004,0.625,0.11900000000000001,0,NA,0.11900000000000001,0.4,2019-20
Jones Walter,13,0.43900000000000006,0.385,0.5379999999999999,0.7140000000000001,0.4,0.154,0,NA,0.308,0,NA,0.846,0.545,2019-20
Tremere Brown,9,0.598,0.667,0.667,1,0.33299999999999996,0.33299999999999996,0,NA,0,NA,NA,1.222,0.455,2019-20
",WALTER",7.000000000000001,0.314,0.35700000000000004,0.14300000000000002,1,1,0.429,0,NA,0.429,0.33299999999999996,1,0.28600000000000003,0,2019-20
Brandon Powell,5,0.2,0.2,0,NA,NA,0.8,0.25,1,0.2,0,NA,0,NA,2019-20
Daniel Sanders,3,0,0,0,NA,NA,0.33299999999999996,0,NA,0.667,0,NA,0,NA,2019-20
Mason  Ellison,2,0.6779999999999999,0.75,0.5,0,NA,0,NA,NA,0.5,1,0,1,0.5,2019-20
Total,1719.0000000000002,0.464,0.426,0.365,0.536,0.363,0.319,0.303,0.373,0.316,0.28300000000000003,0.8640000000000001,0.32899999999999996,0.6709999999999999,2019-20
