name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Brandon McCoy,66,0.255,0.242,0.643,0.065,0.054000000000000006,0.3,2017-18
Shakur Juiston,41,0.127,0.133,0.778,0.11,0.138,0.5710000000000001,2017-18
Tervell Beck,20,0.195,0.18,0.647,0.083,0.055999999999999994,0.33299999999999996,2017-18
Kris Clyburn,10,0.078,0.044000000000000004,0.33299999999999996,0.16699999999999998,0.2,0.25,2017-18
Cheikh Mbacke Diong,9,0.2,0.188,0.6,0.364,0.25,0.25,2017-18
Cheickna Dembele,9,0.294,0.33299999999999996,0.6,0.308,0.4,0.5,2017-18
Anthony Smith,7,0.25,0.267,0.667,0.33299999999999996,0,0,2017-18
Jovan Mooring,2,0,0,NA,0.019,0,0,2017-18
Jordan Johnson,2,0,0,NA,0,0,NA,2017-18
Total,166,0.141,0.139,0.6559999999999999,0.073,0.073,0.381,2017-18
