name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Prince Ibeh,27,0.32899999999999996,0.267,0.522,0.19,0.28600000000000003,0.5,2015-16,Texas
Cameron Ridley,24,0.348,0.34,0.7390000000000001,0.032,0.091,1,2015-16,Texas
Shaquille Cleare,14,0.27899999999999997,0.222,0.5,0.043,0.045,0.5,2015-16,Texas
Connor Lammert,11,0.36700000000000005,0.263,0.455,0,0,NA,2015-16,Texas
Isaiah Taylor,8,0.017,0.021,0.667,0.036000000000000004,0.023,0.2,2015-16,Texas
Tevin Mack,7,0.12,0.14300000000000002,0.33299999999999996,0.10800000000000001,0.1,0.25,2015-16,Texas
Demarcus Holland,6,0.114,0.125,0.6,0.083,0.25,1,2015-16,Texas
Eric Davis Jr,5,0.08,0.091,0.5,0.019,0,0,2015-16,Texas
Kendal Yancy,4,0.125,0.071,0.33299999999999996,0.04,0.1,1,2015-16,Texas
Kerwin Roach Jr,3,0.026000000000000002,0.043,1,0.027999999999999997,0.083,1,2015-16,Texas
Javan Felix,2,0,0,NA,0.016,0.036000000000000004,1,2015-16,Texas
Total,111,0.136,0.135,0.573,0.04,0.054000000000000006,0.5,2015-16,Texas
