start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.122,0.579,0.435,0.703,0.268,0.536,0.297,0.29,2012-13,OralRoberts
"Rebound, 11-30 s",0.17600000000000002,0.475,0.24600000000000002,0.608,0.455,0.321,0.299,0.4,2012-13,OralRoberts
"Score, 0-10 s",0.071,0.46299999999999997,0.35200000000000004,0.5579999999999999,0.262,0.21899999999999997,0.385,0.36200000000000004,2012-13,OralRoberts
"Score, 11-30 s",0.40299999999999997,0.46799999999999997,0.251,0.595,0.431,0.34,0.318,0.361,2012-13,OralRoberts
"Steal, 0-10 s",0.077,0.625,0.598,0.7090000000000001,0.235,0.32299999999999995,0.16699999999999998,0.5,2012-13,OralRoberts
"Steal, 11-30 s",0.026000000000000002,0.35200000000000004,0.22699999999999998,0.6,0.47700000000000004,0.23800000000000002,0.295,0.231,2012-13,OralRoberts
Transition,0.271,0.562,0.46,0.6759999999999999,0.257,0.395,0.28300000000000003,0.35100000000000003,2012-13,OralRoberts
