start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.138,0.6,0.5479999999999999,0.6409999999999999,0.10800000000000001,0.429,0.344,0.39299999999999996,2017-18,Niagara
"Rebound, 11-30 s",0.22,0.475,0.382,0.525,0.278,0.322,0.341,0.36200000000000004,2017-18,Niagara
"Score, 0-10 s",0.062,0.517,0.302,0.6859999999999999,0.121,0.429,0.578,0.299,2017-18,Niagara
"Score, 11-30 s",0.42100000000000004,0.496,0.36700000000000005,0.522,0.26899999999999996,0.36200000000000004,0.364,0.37799999999999995,2017-18,Niagara
"Steal, 0-10 s",0.038,0.708,0.722,0.6729999999999999,0.027999999999999997,0.5,0.25,0.556,2017-18,Niagara
"Steal, 11-30 s",0.023,0.337,0.37200000000000005,0.43799999999999994,0.209,0.33299999999999996,0.419,0.16699999999999998,2017-18,Niagara
Transition,0.23800000000000002,0.596,0.512,0.655,0.098,0.43200000000000005,0.389,0.374,2017-18,Niagara
