name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Matt Scott,31,0.133,0.15,0.652,0.052000000000000005,0.065,0.4,2017-18
Greg King,20,0.19399999999999998,0.188,0.632,0.062,0.33299999999999996,1,2017-18
Dominic Robb,16,0.153,0.16899999999999998,0.769,0.040999999999999995,0.03,0.33299999999999996,2017-18
Marvin Prochet,14,0.175,0.14300000000000002,0.455,0.036000000000000004,0.032,0.33299999999999996,2017-18
Greg Kuakumensah,9,0.257,0.21100000000000002,0.444,0,0,NA,2017-18
Kevin Larkin,8,0.21899999999999997,0.25,0.5710000000000001,0.027999999999999997,0,0,2017-18
Keleaf Tate,6,0.11800000000000001,0.231,0.75,0.039,0.125,1,2017-18
Chris Barton,4,0.053,0,0,0.044000000000000004,0,0,2017-18
James Towns,3,0.019,0.035,1,0.04,0,0,2017-18
Kierell Green,1,0,0,NA,0,0,NA,2017-18
Kahlil Dukes,1,0,0,NA,0.005,0.011000000000000001,1,2017-18
Total,113,0.122,0.129,0.611,0.03,0.032,0.42100000000000004,2017-18
