name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Michael Durr,26,0.235,0.264,0.737,0.099,0.13,0.429,2019-20,SouthFla.
Justin Brown,24,0.48,0.5,0.667,0.184,0.23800000000000002,0.556,2019-20,SouthFla.
Rashun Williams,14,0.46399999999999997,0.556,0.769,0.111,0,0,2019-20,SouthFla.
Antun Maricevic,10,0.158,0.154,0.667,0.085,0,0,2019-20,SouthFla.
Laquincy Rideau,9,0.043,0.039,0.429,0.012,0,0,2019-20,SouthFla.
David Collins,5,0.027999999999999997,0.033,0.6,0,0,NA,2019-20,SouthFla.
B.J. Mack,2,0.33299999999999996,0,0,0.059000000000000004,0,0,2019-20,SouthFla.
Madut Akec,2,0.16699999999999998,0.25,1,0,0,NA,2019-20,SouthFla.
Jamir Chaplin,2,0.125,0.2,1,0.25,0,0,2019-20,SouthFla.
Ezacuras Dawson,2,0.036000000000000004,0.07400000000000001,1,0,0,NA,2019-20,SouthFla.
Total,96,0.10800000000000001,0.139,0.691,0.061,0.057999999999999996,0.33299999999999996,2019-20,SouthFla.
