name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Cady Lalanne,48,0.218,0.201,0.6,0.062,0,0,2013-14,Massachusetts
Maxie Esho,22,0.159,0.17,0.727,0,0,NA,2013-14,Massachusetts
Raphiael Putney,19,0.139,0.139,0.625,0.08800000000000001,0.25,0.667,2013-14,Massachusetts
Sampson Carter,17,0.109,0.145,0.667,0.053,0.1,0.5,2013-14,Massachusetts
Derrick Gordon,11,0.048,0.06,0.7140000000000001,0.032,0.064,0.75,2013-14,Massachusetts
Tyler Bergantino,6,0.3,0.308,0.667,0,NA,NA,2013-14,Massachusetts
Trey Davis,5,0.068,0.091,0.667,0.027999999999999997,0,0,2013-14,Massachusetts
Chaz Williams,5,0.012,0,0,0.022000000000000002,0,0,2013-14,Massachusetts
Seth Berger,1,0.25,0.33299999999999996,1,0,NA,NA,2013-14,Massachusetts
Total,134,0.11900000000000001,0.129,0.6409999999999999,0.034,0.042,0.375,2013-14,Massachusetts
