shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.379,0.635,0.085,0.6940000000000001,2017-18
2pt Jumpers,0.243,0.376,0.045,0.39399999999999996,2017-18
3pt Shots,0.37799999999999995,0.397,0.003,0.39799999999999996,2017-18
