name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Kameron Chatman,388,0.589,0.5489999999999999,0.281,0.596,0.385,0.345,0.433,0.293,0.374,0.414,0.85,0.273,0.8490000000000001,2017-18,DetroitMercy
Corey Allen,324,0.5640000000000001,0.525,0.23800000000000002,0.545,0.214,0.278,0.42200000000000004,0.132,0.485,0.382,0.7170000000000001,0.309,0.79,2017-18,DetroitMercy
Jackson Jermaine,301,0.47200000000000003,0.42700000000000005,0.179,0.48100000000000004,0.26899999999999996,0.226,0.33799999999999997,0.217,0.595,0.29600000000000004,0.736,0.223,0.851,2017-18,DetroitMercy
Josh McFolley,289,0.539,0.5,0.34299999999999997,0.5760000000000001,0.298,0.121,0.22899999999999998,0,0.536,0.342,0.792,0.287,0.7829999999999999,2017-18,DetroitMercy
Roschon Prince,188,0.598,0.5529999999999999,0.755,0.62,0.591,0.213,0.4,0.43799999999999994,0.032,0,NA,0.5529999999999999,0.731,2017-18,DetroitMercy
Deshawndre Black,133,0.48800000000000004,0.447,0.34600000000000003,0.457,0.19,0.226,0.33299999999999996,0.2,0.429,0.33299999999999996,0.737,0.263,0.7709999999999999,2017-18,DetroitMercy
Cole Long,106,0.48600000000000004,0.45799999999999996,0.27399999999999997,0.552,0.43799999999999994,0.245,0.26899999999999996,0.5710000000000001,0.48100000000000004,0.33299999999999996,0.882,0.245,0.6920000000000001,2017-18,DetroitMercy
Jaleel Hogan,96,0.5700000000000001,0.583,0.49,0.723,0.41200000000000003,0.51,0.449,0.273,0,NA,NA,0.531,0.49,2017-18,DetroitMercy
Jack Ballantyne,56.99999999999999,0.415,0.36,0.158,0.33299999999999996,1,0.193,0.364,0.5,0.649,0.243,0.889,0.21100000000000002,0.917,2017-18,DetroitMercy
Tariiq Jones,54,0.556,0.537,0.37,0.7,0.429,0.315,0.353,0.16699999999999998,0.315,0.353,1,0.278,0.667,2017-18,DetroitMercy
Gerald Blackshear,39,0.628,0.6409999999999999,0.615,0.708,0.47100000000000003,0.385,0.5329999999999999,0.375,0,NA,NA,0.128,0.4,2017-18,DetroitMercy
Isaiah Jones,24,0.42100000000000004,0.41700000000000004,0.625,0.6,0.556,0.375,0.111,0,0,NA,NA,0.292,0.429,2017-18,DetroitMercy
Malik Eichler,22,0.523,0.5,0.364,0.5,0.25,0.318,0.5710000000000001,0.5,0.318,0.28600000000000003,0.5,0.273,0.667,2017-18,DetroitMercy
Jacob Joubert,5,0.3,0.3,0,NA,NA,0.4,0,NA,0.6,0.33299999999999996,1,0,NA,2017-18,DetroitMercy
Bass Ollie,5,0.507,0.5,0.4,0,NA,0.4,0.5,0,0.2,1,1,0.8,0.5,2017-18,DetroitMercy
"WILKES,KRIS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18,DetroitMercy
Total,2030.9999999999998,0.541,0.504,0.335,0.581,0.39899999999999997,0.263,0.385,0.262,0.401,0.345,0.7859999999999999,0.306,0.755,2017-18,DetroitMercy
