name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ahmad Wagner,21,0.151,0.11800000000000001,0.545,0.20800000000000002,0.33299999999999996,0.4,2016-17,Iowa
Nicholas Baer,20,0.349,0.33299999999999996,0.733,0.114,0.083,0.2,2016-17,Iowa
Cordell Pemsl,19,0.094,0.069,0.5379999999999999,0.122,0.214,0.5,2016-17,Iowa
Tyler Cook,19,0.11,0.127,0.867,0.046,0.125,0.75,2016-17,Iowa
Peter Jok,9,0.045,0.073,1,0.027999999999999997,0.040999999999999995,0.6,2016-17,Iowa
Dom Uhl,7,0.222,0.188,0.5,0.036000000000000004,0,0,2016-17,Iowa
Ryan Kriener,5,0.14300000000000002,0.125,0.667,0.047,0.095,1,2016-17,Iowa
Brady Ellingson,4,0.083,0,0,0.09699999999999999,0.091,0.33299999999999996,2016-17,Iowa
Christian Williams,4,0.083,0.091,0.667,0.023,0,0,2016-17,Iowa
Isaiah Moss,3,0.016,0.027000000000000003,1,0.032,0,0,2016-17,Iowa
Jordan Bohannon,1,0,0,NA,0,0,NA,2016-17,Iowa
Dale Jones,1,0,NA,NA,NA,NA,NA,2016-17,Iowa
Total,113,0.106,0.106,0.6759999999999999,0.059000000000000004,0.08,0.436,2016-17,Iowa
