shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32899999999999996,0.672,0.075,0.726,2016-17,Iowa
2pt Jumpers,0.303,0.303,0.107,0.33899999999999997,2016-17,Iowa
3pt Shots,0.368,0.358,0.005,0.36,2016-17,Iowa
