name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Armel Tete,19,0.281,0.259,0.43799999999999994,0.06,0.095,0.667,2017-18,Presbyterian
Ruben Arroyo-Felix,10,0.2,0.22899999999999998,0.889,0.038,0.1,1,2017-18,Presbyterian
Francois Lewis,10,0.185,0.16699999999999998,0.6,0,0,NA,2017-18,Presbyterian
J.C. Younger,5,0.06,0.04,0.33299999999999996,0,0,NA,2017-18,Presbyterian
Davon Bell,5,0.035,0.052000000000000005,0.8,0,0,NA,2017-18,Presbyterian
Romeo Crouch,4,0.11800000000000001,0.15,0.75,0,0,NA,2017-18,Presbyterian
Jaron Withers,3,0.086,0.125,0.667,0,0,NA,2017-18,Presbyterian
Reggie Dillard,3,0.028999999999999998,0.03,0.667,0,0,NA,2017-18,Presbyterian
Stephen Osu,1,0.16699999999999998,0.33299999999999996,1,NA,NA,NA,2017-18,Presbyterian
Ethan Kay,1,NA,NA,NA,0.125,0.33299999999999996,1,2017-18,Presbyterian
Jamie Baker,1,0,NA,NA,0.5,NA,0,2017-18,Presbyterian
Maleek Catchings,1,0.2,0.33299999999999996,1,0,NA,NA,2017-18,Presbyterian
Total,63,0.102,0.113,0.636,0.013000000000000001,0.025,0.667,2017-18,Presbyterian
