name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tony Mitchell,26,0.18899999999999997,0.207,0.85,0.054000000000000006,0.071,0.33299999999999996,2012-13,NorthTexas
Roger Franklin,24,0.19399999999999998,0.19399999999999998,0.737,0.027000000000000003,0,0,2012-13,NorthTexas
Jordan Williams,24,0.125,0.114,0.6,0.08,0.036000000000000004,0.111,2012-13,NorthTexas
Alzee Williams,10,0.062,0.09699999999999999,0.875,0.009000000000000001,0,0,2012-13,NorthTexas
Jacob Holmen,9,0.267,0.1,0.25,0.132,0.25,0.6,2012-13,NorthTexas
Niko Stojilkovic,7,0.139,0.2,0.6,0.2,0,0,2012-13,NorthTexas
Keith Coleman,5,0.2,0.3,1,0.065,0,0,2012-13,NorthTexas
Justin Patton,3,0.2,0,0,0,0,NA,2012-13,NorthTexas
P.J. Hardwick,2,0.026000000000000002,0.048,1,0.016,0.05,1,2012-13,NorthTexas
Austin Mitchell,1,1,NA,0,NA,NA,NA,2012-13,NorthTexas
Chris Jones,1,0,0,NA,0.012,0,0,2012-13,NorthTexas
Total,112,0.128,0.139,0.696,0.040999999999999995,0.03,0.21899999999999997,2012-13,NorthTexas
