name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Myles Stephens,13,0.08199999999999999,0.084,0.615,0,0,NA,2017-18
Amir Bell,10,0.078,0.085,0.625,0.032,0.095,1,2017-18
Richmond Aririguzoh,7,0.133,0.172,0.833,0.14300000000000002,0,0,2017-18
Ryan Schwieger,4,0.10800000000000001,0.111,0.5,0,0,NA,2017-18
Devin Cannady,3,0.024,0.02,0.5,0.013000000000000001,0,0,2017-18
Jerome Desrosiers,2,0.067,0.125,1,0,0,NA,2017-18
Alec Brennan,2,0.1,0.1,0.5,0,0,NA,2017-18
Will Gladson,1,0.053,0.083,1,0,0,NA,2017-18
Mike LeBlanc,1,0.14300000000000002,0,0,0,0,NA,2017-18
Total,43,0.066,0.07400000000000001,0.6409999999999999,0.013000000000000001,0.016,0.5,2017-18
