name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Adam Smith,361,0.5670000000000001,0.55,0.161,0.552,0.188,0.31,0.402,0.133,0.529,0.424,0.716,0.172,0.742,2014-15,VirginiaTech
Justin Bibbs,279,0.528,0.507,0.24,0.552,0.324,0.369,0.359,0.37799999999999995,0.391,0.413,0.8440000000000001,0.26899999999999996,0.653,2014-15,VirginiaTech
Ahmed Hill,248,0.5,0.46399999999999997,0.335,0.5539999999999999,0.413,0.331,0.256,0.19,0.335,0.386,1,0.33899999999999997,0.69,2014-15,VirginiaTech
Malik Muller,184,0.51,0.503,0.266,0.51,0.28,0.152,0.214,0,0.5820000000000001,0.38299999999999995,0.951,0.174,0.562,2014-15,VirginiaTech
Jalen Hudson,167,0.55,0.524,0.44299999999999995,0.662,0.204,0.24,0.4,0.062,0.317,0.28300000000000003,0.9329999999999999,0.43700000000000006,0.644,2014-15,VirginiaTech
Devin Wilson,140,0.551,0.479,0.636,0.506,0.133,0.171,0.41700000000000004,0.1,0.193,0.29600000000000004,0.75,0.8,0.705,2014-15,VirginiaTech
Joey van Zegeren,93,0.556,0.602,0.645,0.733,0.591,0.344,0.375,0.25,0.011000000000000001,0,NA,0.441,0.317,2014-15,VirginiaTech
Satchel Pierce,81,0.512,0.48100000000000004,0.679,0.491,0.7040000000000001,0.321,0.462,0.16699999999999998,0,NA,NA,0.40700000000000003,0.636,2014-15,VirginiaTech
Shane Henry,73,0.43100000000000005,0.425,0.493,0.556,0.6,0.507,0.297,0.636,0,NA,NA,0.301,0.455,2014-15,VirginiaTech
Christian Beyer,64,0.657,0.6559999999999999,0.7340000000000001,0.6809999999999999,0.7809999999999999,0.23399999999999999,0.467,0.7140000000000001,0.031,1,1,0.297,0.632,2014-15,VirginiaTech
Will Johnston,55.00000000000001,0.532,0.518,0.091,0.6,0.667,0.073,0,NA,0.836,0.37,1,0.091,0.8,2014-15,VirginiaTech
VAN,2,0.5,0.5,0.5,1,1,0.5,0,NA,0,NA,NA,0,NA,2014-15,VirginiaTech
Total,1747,0.536,0.515,0.35700000000000004,0.579,0.402,0.28800000000000003,0.35100000000000003,0.243,0.354,0.389,0.855,0.319,0.64,2014-15,VirginiaTech
