shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.332,0.601,0.096,0.665,2014-15
2pt Jumpers,0.27899999999999997,0.37,0.06,0.39299999999999996,2014-15
3pt Shots,0.389,0.35100000000000003,0.01,0.354,2014-15
