shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.44,0.5710000000000001,0.142,0.665,2017-18
2pt Jumpers,0.23600000000000002,0.397,0.055,0.42,2017-18
3pt Shots,0.324,0.335,0.01,0.33899999999999997,2017-18
