name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Galbreath Christopher,448.00000000000006,0.517,0.494,0.375,0.625,0.581,0.518,0.392,0.637,0.107,0.354,1,0.252,0.6729999999999999,2017-18,SamHoustonSt.
Dewey John,293,0.507,0.428,0.375,0.391,0.326,0.198,0.259,0.267,0.42700000000000005,0.36,0.6,0.423,0.855,2017-18,SamHoustonSt.
Marcus Harris,252,0.515,0.444,0.242,0.574,0.4,0.262,0.303,0.3,0.496,0.304,0.8420000000000001,0.484,0.779,2017-18,SamHoustonSt.
Jamal Williams,229.99999999999997,0.559,0.535,0.596,0.65,0.584,0.3,0.275,0.368,0.10400000000000001,0.41700000000000004,1,0.4,0.652,2017-18,SamHoustonSt.
Josh Delaney,214,0.585,0.556,0.16399999999999998,0.4,0.214,0.051,0.273,0.667,0.785,0.405,0.809,0.29,0.758,2017-18,SamHoustonSt.
Cameron Delaney,147,0.45599999999999996,0.405,0.19,0.429,0.5,0.184,0.37,0.6,0.626,0.272,0.88,0.265,0.821,2017-18,SamHoustonSt.
Abrian Edwards,139,0.5660000000000001,0.529,0.511,0.5920000000000001,0.23800000000000002,0.324,0.467,0.14300000000000002,0.165,0.304,0.857,0.518,0.6809999999999999,2017-18,SamHoustonSt.
Albert Almanza,112.00000000000001,0.49,0.491,0.071,0.5,0.5,0.17,0.316,0.667,0.759,0.353,1,0.08,0.444,2017-18,SamHoustonSt.
Josh Boutte,86,0.628,0.616,0.895,0.688,0.604,0.105,0,NA,0,NA,NA,0.349,0.667,2017-18,SamHoustonSt.
Devin Jackson,48,0.344,0.344,0,NA,NA,0,NA,NA,1,0.22899999999999998,0.818,0,NA,2017-18,SamHoustonSt.
Bubba Furlong,39,0.48700000000000004,0.436,0.564,0.455,0.3,0.308,0.33299999999999996,0.5,0.128,0.4,1,0.33299999999999996,0.769,2017-18,SamHoustonSt.
Freddy Bitondo,35,0.477,0.514,0.8859999999999999,0.5479999999999999,0.765,0.114,0.25,0,0,NA,NA,0.5429999999999999,0.316,2017-18,SamHoustonSt.
Dajuan Jones,27,0.44600000000000006,0.46299999999999997,0.185,0.4,0,0.37,0.6,0.16699999999999998,0.444,0.25,0.667,0.519,0.35700000000000004,2017-18,SamHoustonSt.
Chidozie Ndu,18,0.6,0.611,0.833,0.733,0.818,0.16699999999999998,0,NA,0,NA,NA,0.33299999999999996,0.5,2017-18,SamHoustonSt.
",CHRIS",16,0.383,0.375,0.43799999999999994,0.429,0.33299999999999996,0.375,0.5,0,0.188,0,NA,0.125,0.5,2017-18,SamHoustonSt.
"III,JOHN",9,0.352,0.389,0.33299999999999996,0.33299999999999996,0,0.222,0.5,0,0.444,0.25,0,0.222,0,2017-18,SamHoustonSt.
VAN,2,1,1,1,1,0.5,0,NA,NA,0,NA,NA,0,NA,2017-18,SamHoustonSt.
Total,2115,0.523,0.486,0.369,0.568,0.499,0.271,0.349,0.465,0.36,0.337,0.825,0.34,0.715,2017-18,SamHoustonSt.
