name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Galbreath Christopher,41,0.20199999999999999,0.22899999999999998,0.706,0.03,0.022000000000000002,0.28600000000000003,2017-18
Josh Boutte,21,0.273,0.321,0.81,0,NA,NA,2017-18
Jamal Williams,20,0.131,0.124,0.611,0.028999999999999998,0.053,0.5,2017-18
Abrian Edwards,13,0.155,0.214,0.818,0.022000000000000002,0,0,2017-18
Bubba Furlong,9,0.409,0.7,0.778,0,0,NA,2017-18
Freddy Bitondo,8,0.226,0.11800000000000001,0.28600000000000003,0.25,0,0,2017-18
Cameron Delaney,7,0.14300000000000002,0.16699999999999998,0.5,0.111,0,0,2017-18
Dewey John,5,0.027000000000000003,0,0,0,0,NA,2017-18
Chidozie Ndu,4,0.267,0.182,0.5,0,NA,NA,2017-18
Albert Almanza,4,0.125,0.25,1,0.158,0.16699999999999998,0.33299999999999996,2017-18
",CHRIS",3,0.28600000000000003,0.667,1,0,0,NA,2017-18
Josh Delaney,3,0.086,0.14300000000000002,0.667,0,0,NA,2017-18
Marcus Harris,1,0,0,NA,0.015,0,0,2017-18
Total,139,0.15,0.17800000000000002,0.675,0.031,0.02,0.222,2017-18
