shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.306,0.625,0.06,0.664,2017-18
2pt Jumpers,0.261,0.389,0.043,0.406,2017-18
3pt Shots,0.433,0.325,0.005,0.327,2017-18
