shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.364,0.622,0.095,0.687,2012-13
2pt Jumpers,0.34,0.305,0.062,0.325,2012-13
3pt Shots,0.29600000000000004,0.297,0.006999999999999999,0.299,2012-13
