name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Treveon Graham,423.00000000000006,0.544,0.506,0.28600000000000003,0.645,0.192,0.307,0.377,0.204,0.40700000000000003,0.337,0.948,0.426,0.6940000000000001,2013-14,VCU
Juvonte Reddic,324,0.525,0.514,0.596,0.627,0.521,0.377,0.336,0.7559999999999999,0.027999999999999997,0.33299999999999996,1,0.451,0.5479999999999999,2013-14,VCU
Melvin Johnson,305,0.527,0.511,0.16399999999999998,0.48,0.25,0.289,0.375,0.182,0.5479999999999999,0.395,0.97,0.134,0.732,2013-14,VCU
Rob Brandenberg,294,0.525,0.49700000000000005,0.313,0.522,0.292,0.153,0.244,0.091,0.534,0.369,0.9309999999999999,0.187,0.8,2013-14,VCU
Briante Weber,254,0.532,0.469,0.39399999999999996,0.52,0.17300000000000001,0.445,0.46,0.096,0.161,0.244,1,0.457,0.784,2013-14,VCU
Jordan Burgess,163,0.42000000000000004,0.387,0.331,0.33299999999999996,0.278,0.19,0.19399999999999998,0.16699999999999998,0.479,0.33299999999999996,0.9229999999999999,0.245,0.675,2013-14,VCU
Jequan Lewis,151,0.5630000000000001,0.503,0.41100000000000003,0.5,0,0.146,0.409,0.111,0.444,0.358,0.875,0.47,0.789,2013-14,VCU
Mo Alie-Cox,79,0.551,0.525,0.772,0.574,0.629,0.215,0.294,0.4,0.013000000000000001,1,1,0.722,0.596,2013-14,VCU
Jarred Guest,70,0.377,0.371,0.457,0.531,0.47100000000000003,0.486,0.17600000000000002,0.5,0.057,0.5,1,0.129,0.444,2013-14,VCU
Doug Brooks,55.00000000000001,0.383,0.355,0.091,0.2,0,0.2,0.182,0,0.7090000000000001,0.282,0.909,0.145,0.75,2013-14,VCU
Terrance Shannon,52,0.42900000000000005,0.423,0.731,0.5,0.474,0.25,0.231,0.667,0.019,0,NA,0.635,0.424,2013-14,VCU
Jairus Lyles,20,0.253,0.125,0.35,0.14300000000000002,1,0.25,0,NA,0.4,0.125,1,0.6,0.667,2013-14,VCU
Torey Burston,6,0.063,0,0.5,0,NA,0.5,0,NA,0,NA,NA,0.667,0.25,2013-14,VCU
Emerson Burk,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14,VCU
Total,2196,0.512,0.479,0.37200000000000005,0.544,0.342,0.289,0.342,0.28600000000000003,0.33899999999999997,0.349,0.9420000000000001,0.35200000000000004,0.674,2013-14,VCU
