name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Juvonte Reddic,58,0.28,0.306,0.685,0.033,0.049,0.5,2013-14,VCU
Mo Alie-Cox,18,0.295,0.22899999999999998,0.444,0,0,NA,2013-14,VCU
Jarred Guest,16,0.469,0.235,0.267,0.028999999999999998,0.16699999999999998,1,2013-14,VCU
Treveon Graham,16,0.124,0.141,0.733,0.008,0,0,2013-14,VCU
Terrance Shannon,10,0.21100000000000002,0.263,0.625,0.154,0.33299999999999996,0.5,2013-14,VCU
Briante Weber,6,0.06,0.096,0.833,0,0,NA,2013-14,VCU
Jordan Burgess,6,0.111,0.055999999999999994,0.16699999999999998,0,0,NA,2013-14,VCU
Melvin Johnson,5,0.04,0.083,1,0.034,0.03,0.33299999999999996,2013-14,VCU
Rob Brandenberg,3,0.033,0.062,1,0,0,NA,2013-14,VCU
Doug Brooks,1,0,0,NA,0.091,0.5,1,2013-14,VCU
Jequan Lewis,1,0.016,0.032,1,0,0,NA,2013-14,VCU
Total,140,0.156,0.17300000000000001,0.602,0.019,0.027999999999999997,0.5,2013-14,VCU
