shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.455,0.552,0.133,0.636,2013-14
2pt Jumpers,0.245,0.369,0.061,0.39299999999999996,2013-14
3pt Shots,0.3,0.303,0.016,0.308,2013-14
