shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.381,0.573,0.13699999999999998,0.664,2018-19
2pt Jumpers,0.233,0.369,0.054000000000000006,0.39,2018-19
3pt Shots,0.387,0.34600000000000003,0.013999999999999999,0.35100000000000003,2018-19
