shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.385,0.563,0.15,0.6629999999999999,2016-17
2pt Jumpers,0.276,0.376,0.065,0.402,2016-17
3pt Shots,0.33899999999999997,0.361,0.008,0.364,2016-17
