name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Aex Robinson,391,0.49300000000000005,0.469,0.45799999999999996,0.5529999999999999,0.263,0.243,0.27399999999999997,0.26899999999999996,0.299,0.33299999999999996,0.59,0.28600000000000003,0.634,2016-17
Vladimir Brodziansky,360,0.622,0.579,0.514,0.703,0.708,0.40299999999999997,0.428,0.645,0.083,0.36700000000000005,1,0.469,0.775,2016-17
Kenrich Williams,321,0.5720000000000001,0.565,0.374,0.7,0.46399999999999997,0.24,0.39,0.33299999999999996,0.386,0.363,0.978,0.308,0.586,2016-17
Jaylen Fisher,300,0.514,0.48,0.233,0.486,0.20600000000000002,0.293,0.33,0.207,0.473,0.38,0.907,0.257,0.753,2016-17
JD Miller,239,0.505,0.49,0.314,0.613,0.674,0.264,0.365,0.565,0.423,0.317,1,0.23399999999999999,0.607,2016-17
Desmond Bane,198,0.617,0.591,0.465,0.6409999999999999,0.542,0.136,0.48100000000000004,0.462,0.39899999999999997,0.38,1,0.28300000000000003,0.768,2016-17
Brandon Parrish,193,0.5640000000000001,0.557,0.19699999999999998,0.711,0.593,0.114,0.318,0.7140000000000001,0.6890000000000001,0.368,1,0.14,0.63,2016-17
Karviar Shepherd,112.99999999999999,0.622,0.58,0.593,0.642,0.674,0.39799999999999996,0.467,0.857,0.009000000000000001,1,1,0.469,0.774,2016-17
Michael Williams,55.00000000000001,0.51,0.473,0.16399999999999998,0.444,0.25,0.145,0.125,0,0.691,0.368,0.929,0.145,1,2016-17
Chris Washburn,51,0.541,0.529,0.6859999999999999,0.6,0.524,0.294,0.4,0.33299999999999996,0.02,0,NA,1.0590000000000002,0.537,2016-17
Malique Trent,42,0.443,0.381,0.429,0.556,0.8,0.16699999999999998,0.429,0.33299999999999996,0.405,0.11800000000000001,0.5,0.5,0.667,2016-17
Josh Parrish,9,0.503,0.5,0.556,0.6,0.667,0.111,0,NA,0.33299999999999996,0.33299999999999996,0,0.222,0.5,2016-17
Dalton Dry,8,0.354,0.375,0.375,0,NA,0.125,0,NA,0.5,0.5,1,0.5,0.25,2016-17
Austin Sottile,4,0.75,0.75,1,0.75,1,0,NA,NA,0,NA,NA,0,NA,2016-17
Total,2284,0.553,0.527,0.39399999999999996,0.626,0.528,0.26,0.37200000000000005,0.489,0.34600000000000003,0.354,0.9109999999999999,0.32299999999999995,0.6859999999999999,2016-17
