name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chris Brandon,40,0.294,0.262,0.595,0.33299999999999996,0,0,2019-20,DetroitMercy
Justin Miller,13,0.098,0.132,0.636,0.024,0.036000000000000004,0.5,2019-20,DetroitMercy
Rose Dwayne,9,0.111,0.132,0.556,0,0,NA,2019-20,DetroitMercy
Boe Nguidjol,7,0.261,0.33299999999999996,0.667,0.083,0,0,2019-20,DetroitMercy
Marquis Moore,6,0.08199999999999999,0.091,0.6,0,0,NA,2019-20,DetroitMercy
Willy Isiani,4,0.087,0.083,0.5,0.125,0,0,2019-20,DetroitMercy
Antoine Davis,1,0,0,NA,0.004,0.01,1,2019-20,DetroitMercy
Jordan Gorman,1,0,0,NA,0.071,0.33299999999999996,1,2019-20,DetroitMercy
Brad Calipari,1,NA,NA,NA,0,0,NA,2019-20,DetroitMercy
Total,82,0.13,0.147,0.6,0.016,0.017,0.375,2019-20,DetroitMercy
