name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Cory Jefferson,59,0.29100000000000004,0.248,0.565,0.076,0.077,0.385,2013-14,Baylor
Rico Gathers,40,0.281,0.27899999999999997,0.528,0.098,0,0,2013-14,Baylor
Isaiah Austin,39,0.223,0.221,0.586,0.057999999999999996,0.032,0.222,2013-14,Baylor
Royce O'Neale,31,0.27,0.29100000000000004,0.667,0.26899999999999996,0.25,0.28600000000000003,2013-14,Baylor
Taurean Prince,13,0.18,0.16699999999999998,0.545,0.028999999999999998,0.036000000000000004,0.5,2013-14,Baylor
Ish Wainright,8,0.276,0.214,0.375,0,0,NA,2013-14,Baylor
Kenny Chery,3,0.026000000000000002,0.026000000000000002,0.5,0.006999999999999999,0,0,2013-14,Baylor
Brady Heslip,2,0,0,NA,0.059000000000000004,0,0,2013-14,Baylor
Gary Franklin,1,0,0,NA,0,0,NA,2013-14,Baylor
Logan Lowery,1,0.33299999999999996,0.33299999999999996,1,0,0,NA,2013-14,Baylor
Total,197,0.21600000000000003,0.21100000000000002,0.5670000000000001,0.055999999999999994,0.039,0.27,2013-14,Baylor
