name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryan Swan,30,0.198,0.17,0.6,0.08800000000000001,0.125,0.6,2018-19
Lavelle Scottie,17,0.094,0.1,0.778,0.038,0.04,0.5,2018-19
VAN,4,0.091,0.136,1,0.028999999999999998,0.077,1,2018-19
Pervis Louder,3,0.054000000000000006,0.042,0.5,0,0,NA,2018-19
Ameka Akaya,3,0.094,0.091,0.667,0,0,NA,2018-19
Christopher Joyce,2,0.019,0.036000000000000004,1,0.018000000000000002,0.05,1,2018-19
Keaton Van Soelen,1,0.25,0,0,0,0,NA,2018-19
Charlie O'Briant,1,0,0,NA,0.5,0,0,2018-19
Abe Kinrade,1,0.33299999999999996,0,0,0,0,NA,2018-19
Total,62,0.08900000000000001,0.08800000000000001,0.644,0.028999999999999998,0.038,0.562,2018-19
