name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Rashid Gaston,42,0.268,0.28,0.618,0.145,0.14800000000000002,0.5,2012-13
Brandon Goode,38,0.297,0.35,0.8,0.06,0.105,0.667,2012-13
Pendarvis Williams,12,0.158,0.212,0.778,0.03,0.044000000000000004,0.667,2012-13
Rob Johnson,11,0.086,0.051,0.33299999999999996,0.034,0.02,0.2,2012-13
Jamel Fuentes,11,0.065,0.125,0.833,0.09300000000000001,0.14300000000000002,0.2,2012-13
Malcolm Hawkins,10,0.085,0.105,0.6,0,0,NA,2012-13
LILA-ST.,8,0.226,0.182,0.28600000000000003,0.077,0,0,2012-13
Kris Brown,5,0.053,0.031,0.33299999999999996,0.062,0,0,2012-13
Paulius Vinogradovas,2,0.5,1,1,NA,NA,NA,2012-13
Jordan Weathers,2,0.111,0,0,0.16699999999999998,NA,0,2012-13
Riley Maye,2,0.4,0.5,1,0,0,NA,2012-13
Total,143,0.159,0.192,0.6609999999999999,0.047,0.05,0.35700000000000004,2012-13
