start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.115,0.515,0.355,0.627,0.21100000000000002,0.314,0.434,0.34700000000000003,2012-13
"Rebound, 11-30 s",0.268,0.447,0.22899999999999998,0.539,0.28600000000000003,0.306,0.485,0.324,2012-13
"Opp score, 0-10 s",0.021,0.617,0.2,0.833,0.233,0.429,0.5670000000000001,0.41200000000000003,2012-13
"Opp score, 11-30 s",0.387,0.488,0.23399999999999999,0.588,0.3,0.28600000000000003,0.466,0.379,2012-13
"Steal, 0-10 s",0.053,0.494,0.519,0.7,0.16899999999999998,0.308,0.312,0.16699999999999998,2012-13
"Steal, 11-30 s",0.032,0.617,0.23399999999999999,0.818,0.23399999999999999,0.727,0.532,0.32,2012-13
Transition,0.18899999999999997,0.52,0.385,0.667,0.201,0.327,0.414,0.319,2012-13
