shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35100000000000003,0.504,0.18100000000000002,0.616,2011-12,Memphis
2pt Jumpers,0.33899999999999997,0.331,0.083,0.361,2011-12,Memphis
3pt Shots,0.31,0.312,0.027999999999999997,0.321,2011-12,Memphis
