shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.34600000000000003,0.591,0.09,0.649,2016-17
2pt Jumpers,0.284,0.33299999999999996,0.061,0.355,2016-17
3pt Shots,0.37,0.34299999999999997,0.006,0.345,2016-17
