start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.133,0.542,0.374,0.662,0.21600000000000003,0.268,0.41100000000000003,0.385,2014-15,ArkansasSt.
"Rebound, 11-30 s",0.222,0.44,0.307,0.45399999999999996,0.335,0.33,0.358,0.354,2014-15,ArkansasSt.
"Score, 0-10 s",0.046,0.447,0.28800000000000003,0.42100000000000004,0.212,0.5710000000000001,0.5,0.273,2014-15,ArkansasSt.
"Score, 11-30 s",0.374,0.48,0.28,0.55,0.32799999999999996,0.39399999999999996,0.392,0.335,2014-15,ArkansasSt.
"Steal, 0-10 s",0.084,0.55,0.6579999999999999,0.6459999999999999,0.1,0.25,0.242,0.276,2014-15,ArkansasSt.
"Steal, 11-30 s",0.025,0.32899999999999996,0.314,0.364,0.34299999999999997,0.5,0.34299999999999997,0.083,2014-15,ArkansasSt.
Transition,0.264,0.528,0.449,0.627,0.17800000000000002,0.32799999999999996,0.37200000000000005,0.336,2014-15,ArkansasSt.
