name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Doug McDermott,29,0.111,0.126,0.773,0.043,0.069,0.7140000000000001,2012-13,Creighton
Gregory Echenique,27,0.12300000000000001,0.08900000000000001,0.526,0.14300000000000002,0.192,0.625,2012-13,Creighton
Will Artino,21,0.306,0.325,0.867,0.182,0.154,0.33299999999999996,2012-13,Creighton
Grant Gibbs,6,0.055,0.06,0.8,0.013999999999999999,0.04,1,2012-13,Creighton
Avery Dingman,4,0.25,0.25,0.667,0.071,0,0,2012-13,Creighton
Jahenns Manigat,2,0.03,0,0,0,0,NA,2012-13,Creighton
Josh Jones,1,0,0,NA,0,0,NA,2012-13,Creighton
Austin Chatman,1,0,0,NA,0.01,0,0,2012-13,Creighton
Mogboluwaga Oginni,1,0.5,0.5,1,NA,NA,NA,2012-13,Creighton
Nevin Johnson,1,0.125,0,0,0,0,NA,2012-13,Creighton
Andre Yates,1,0.077,0,0,0,0,NA,2012-13,Creighton
Total,94,0.106,0.10800000000000001,0.691,0.048,0.065,0.542,2012-13,Creighton
