shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.409,0.526,0.09699999999999999,0.5820000000000001,2013-14
2pt Jumpers,0.32299999999999995,0.36700000000000005,0.037000000000000005,0.382,2013-14
3pt Shots,0.268,0.35200000000000004,0.011000000000000001,0.35600000000000004,2013-14
