shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33899999999999997,0.614,0.132,0.708,2017-18
2pt Jumpers,0.284,0.429,0.04,0.447,2017-18
3pt Shots,0.377,0.35700000000000004,0.004,0.359,2017-18
