shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33799999999999997,0.63,0.087,0.69,2011-12,CharlestonSo.
2pt Jumpers,0.32,0.405,0.045,0.425,2011-12,CharlestonSo.
3pt Shots,0.342,0.36200000000000004,0.01,0.366,2011-12,CharlestonSo.
