shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.311,0.5489999999999999,0.115,0.621,2016-17,Penn
2pt Jumpers,0.293,0.35200000000000004,0.076,0.381,2016-17,Penn
3pt Shots,0.395,0.36,0.015,0.365,2016-17,Penn
