name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Preston Horne,21,0.317,0.27899999999999997,0.6,0.071,0,0,2017-18,VirginiaTech
",KERRY",20,0.14,0.154,0.737,0.022000000000000002,0,0,2017-18,VirginiaTech
Chris Clarke,11,0.084,0.105,0.8,0.042,0,0,2017-18,VirginiaTech
Ahmed Hill,11,0.10300000000000001,0.11900000000000001,0.778,0.055999999999999994,0,0,2017-18,VirginiaTech
Nickeil Alexander-Walker,9,0.07400000000000001,0.052000000000000005,0.429,0.03,0.125,1,2017-18,VirginiaTech
Justin Robinson,8,0.047,0.065,0.75,0,0,NA,2017-18,VirginiaTech
Tyrie Jackson,5,0.161,0.158,0.6,0,NA,NA,2017-18,VirginiaTech
Justin Bibbs,1,0,0,NA,0.013999999999999999,0,0,2017-18,VirginiaTech
Kerry Blackshear,1,0.083,0.111,1,0,0,NA,2017-18,VirginiaTech
Devin Wilson,1,0.023,0.034,1,0,0,NA,2017-18,VirginiaTech
Total,88,0.094,0.102,0.688,0.022000000000000002,0.01,0.16699999999999998,2017-18,VirginiaTech
