name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kane Williams,24,0.141,0.16899999999999998,0.6,0.034,0.034,0.33299999999999996,2019-20,GeorgiaSt.
Jalen Thomas,18,0.217,0.20800000000000002,0.667,0.049,0.034,0.33299999999999996,2019-20,GeorgiaSt.
Josh Linder,17,0.23600000000000002,0.22,0.647,0,0,NA,2019-20,GeorgiaSt.
Joe Jones III,15,0.19699999999999998,0.21600000000000003,0.667,0.12,0.16699999999999998,0.33299999999999996,2019-20,GeorgiaSt.
Nelson Phillips,13,0.147,0.128,0.545,0.05,0,0,2019-20,GeorgiaSt.
Justin Roberts,11,0.044000000000000004,0.065,0.75,0.043,0.061,0.5,2019-20,GeorgiaSt.
Corey Allen,8,0.08900000000000001,0.08800000000000001,0.6,0.023,0.036000000000000004,0.667,2019-20,GeorgiaSt.
Kavonte Ivery,5,0.115,0.16699999999999998,1,0.11800000000000001,0.2,0.5,2019-20,GeorgiaSt.
Chris Clerkley,3,0.11800000000000001,0.091,0.5,0.125,0,0,2019-20,GeorgiaSt.
Damon Wilson,2,0.01,0,0,0.016,0,0,2019-20,GeorgiaSt.
Total,116,0.127,0.13699999999999998,0.633,0.04,0.043,0.381,2019-20,GeorgiaSt.
