name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Kevin Hill,24,0.365,0.375,0.632,0.14300000000000002,0,0,2012-13,NewOrleans
Cory Dixon,16,0.161,0.12300000000000001,0.467,0.017,0,0,2012-13,NewOrleans
Traddarius McPhearson,10,0.125,0.111,0.5,0.10800000000000001,0.1,0.25,2012-13,NewOrleans
Eddie Denard,8,0.17800000000000002,0.1,0.375,0,0,NA,2012-13,NewOrleans
Corey Blake,8,0.214,0.231,0.5,0.023,0,0,2012-13,NewOrleans
Lovell Cook,6,0.059000000000000004,0.021,0.25,0.01,0,0,2012-13,NewOrleans
Isaac Mack,5,0.037000000000000005,0,0,0.061,0.087,0.5,2012-13,NewOrleans
Travis Avery,4,0.273,0.14300000000000002,0.33299999999999996,0.14300000000000002,NA,0,2012-13,NewOrleans
Max Banchy,3,0.5,0.33299999999999996,0.33299999999999996,0,0,NA,2012-13,NewOrleans
Maurice County,2,0.125,0.16699999999999998,1,0.048,0,0,2012-13,NewOrleans
Evans Ganapamo,2,0.091,0.14300000000000002,1,0,0,NA,2012-13,NewOrleans
Rarlensee Nelson,2,0.018000000000000002,0.017,0.5,0,0,NA,2012-13,NewOrleans
Tommy Hobbs,1,0.16699999999999998,0.2,1,0,0,NA,2012-13,NewOrleans
Total,91,0.134,0.11199999999999999,0.5,0.027999999999999997,0.011000000000000001,0.158,2012-13,NewOrleans
